0
0
32.1
1.2
0
0
5.7
8.9
12.9
3.6
4.5
4.8
0
0
2.4
5.4
7.7
3.2
8.4
12.6
20.4
0
2.2
0
0
13.3
1.1
0
0
0.6
0
0
0
10.4
14.8
1.8
0.4
0.3
16.9
25.2
0
0
0
0
0
0
2.6
8.4
2.2
4.9
7
0
16.8
3.7
3.2
2.5
0
0
0
0
0
0.3
0.2
0.2
0.5
5.3
2.6
0.2
0
0
1.7
0
0
0
0
2.5
1.2
0
0
0
0
1.1
0
6.4
19
5.6
4.5
6.9
18.9
4.4
7.1
3.9
42.6
26
4.3
0.1
0
0
0
0
0
15.3
37.4
18.9
10
27.7
3.2
10.8
18.6
24.8
5.9
0
0
3
3.5
2.1
10.7
14.1
0
0
0
0
2
0
0
5.6
0.3
0
0
0
5.8
4.9
12.7
1.4
6
0
12.3
37.8
9.6
19.3
18.4
83.1
5.8
13.7
10.7
7.6
8
0
0
0
2.2
0.1
0.8
1.9
15.2
7.1
27.7
68.3
31.6
10.9
7.8
9
0
0
0
0
1.7
6.5
26.8
10.1
31.1
29.8
4.7
0.1
0.6
8.3
10.6
18.1
5.7
9
4.6
0
18.9
22.1
8.9
43.6
10.4
0
5.2
33.6
17.5
0
24.7
6.8
2.8
0.2
5.9
18.1
9.8
26
14
22.1
0
0
2.3
2.4
0.1
31.4
7.8
8
4.7
38.7
13.2
34.3
15.6
0.4
0
0.1
3.1
19.3
28.9
28.9
56.9
39.3
15.7
16.4
0
0
0
0
0
0
0.6
5.7
4.5
6.1
1.4
0
0
0.1
0.8
4
11.7
3.8
10.4
28.6
10.9
6.7
0.9
43.2
3.4
0.3
0
0.5
11.7
2.9
0.4
37.2
0.2
0
0
0.3
0
0
0.9
2.2
30.1
6.5
21.5
0
15.7
6.3
6.4
6.9
29.3
5.3
0
16.4
20.5
49.6
16.7
26.2
7
11.3
10.3
32.3
28.1
2.3
3
12.6
4
0
0.1
0
0
1
0.2
0
0
5
25.4
24.6
3.5
0.2
7.9
2.7
0
4.1
3.5
13.5
0
0
0
1.3
14.6
3.6
0
0
0
0
0.3
36
30.7
17.9
4.9
0.4
1.7
11.9
3.2
26.2
0.7
43.9
0.2
2.7
4.2
20.6
1.7
10.4
13.3
4
4.5
15
7.7
17.9
17.4
4.6
1.5
0.6
0.8
1.3
0
0.1
10.9
0.1
0.8
0
0.8
2.2
0
5.7
18.3
18.5
2.1
7.5
2.2
0
1.8
0.6
7
0
0
0
0
0
0
0
0
0
0
0
1.9
4.6
0
0
13.3
3.3
6.5














4.7
1.6
1.4
1.4
1.4
2.2
3.8
