date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2015-12-25,0.78550487,0.86136626,0.79917479,0.87624876,0.78271319,0.85679044,0.79020154,0.86702613,29163.37281504,25285.4061394
2015-12-26,0.79026068,0.86709101,0.8143223,0.89349194,0.77615399,0.85161285,0.78832435,0.86496643,33294.46092691,28798.59092808
2015-12-27,0.78840705,0.86505717,0.78872037,0.86540095,0.76903028,0.84358434,0.78447335,0.86068909,7120.15447805,6128.23926137
2015-12-28,0.78447335,0.86068909,0.79220689,0.86927218,0.76085898,0.83493328,0.77056965,0.84537243,23640.19022385,19984.76497094
2015-12-29,0.77072856,0.84554676,0.79702329,0.87080579,0.76056773,0.83515913,0.79702329,0.87080579,19137.09384834,16664.69210257
2015-12-30,0.79706792,0.87085456,0.88071984,0.96258584,0.79019921,0.86320852,0.84399016,0.92211547,34579.65576541,31886.43563721
2015-12-31,0.84399016,0.92211547,0.88219458,0.96115274,0.83018941,0.90751415,0.85363517,0.92689612,18608.92166859,17248.53723988
2016-01-01,0.85364733,0.92690931,0.87014943,0.94492513,0.85111672,0.9241836,0.85338674,0.92672598,11533.62494178,10688.5098952
2016-01-02,0.85338674,0.92672598,0.88402543,0.95999773,0.85338674,0.92672598,0.85654096,0.93015127,9150.3458983,8511.20590158
2016-01-03,0.85654096,0.93015127,0.90077842,0.97819045,0.85558309,0.92911108,0.88480323,0.96144062,16460.06733859,15825.37740006
2016-01-04,0.88480323,0.96144062,0.89592688,0.97684586,0.84977962,0.91961819,0.87512843,0.94784214,37760.95487411,35791.4241159
2016-01-05,0.87512843,0.94784214,0.88940771,0.95738996,0.8567054,0.91872484,0.8839269,0.95043041,18309.51176152,17401.91683363
2016-01-06,0.88393273,0.95043669,0.88916632,0.95902564,0.87042965,0.93375805,0.88912237,0.95840551,18340.94884058,17578.06638725
2016-01-07,0.88911756,0.95840032,0.89738356,0.97150163,0.86786558,0.94289746,0.86859676,0.94890651,57344.5946859,54414.65912336
2016-01-08,0.86859676,0.94890651,0.90483308,0.98852562,0.86722172,0.94463236,0.90483308,0.98852562,42180.89470675,41696.8948975
2016-01-09,0.90476493,0.98845116,0.91326337,0.997667,0.88229184,0.96383308,0.90761702,0.99149882,28349.39371887,28108.39028685
2016-01-10,0.90761698,0.99149877,0.91830014,1.00381076,0.89412412,0.9767589,0.91830014,1.00381076,25855.13763416,25953.66542903
2016-01-11,0.91830144,1.00381219,0.97947674,1.06872384,0.91548559,1.00129453,0.97934442,1.06369778,81461.7960949,86650.73198095
2016-01-12,0.97936562,1.06372081,1.18750808,1.28680713,0.96550409,1.04835677,1.07002378,1.1612492,137123.67371317,159234.75629345
2016-01-13,1.07002378,1.1612492,1.07002468,1.1612492,0.99291111,1.074027,1.03502148,1.12587755,52796.75191156,59442.67777786
2016-01-14,1.03502148,1.12587755,1.08692053,1.18110799,1.01823247,1.10866589,1.08692053,1.18110799,28132.44105201,33227.45093006
2016-01-15,1.09579094,1.19074707,1.24036139,1.35557881,1.06475212,1.15816004,1.11071798,1.21220632,198763.51860558,240942.39275249
2016-01-16,1.11071269,1.21220055,1.22958602,1.34195019,1.08035935,1.17899399,1.13367762,1.23727732,96765.34137199,119725.56231267
2016-01-17,1.13367762,1.23727732,1.20138265,1.31188538,1.11258863,1.21426114,1.20053982,1.31048563,29540.21249147,38712.02394885
2016-01-18,1.21536781,1.32667157,1.41963057,1.54687158,1.21536781,1.32667157,1.34964304,1.46985194,162271.24791135,238514.70917542
2016-01-19,1.34964304,1.46985194,1.34996121,1.47051554,1.20125658,1.30527238,1.26494413,1.38002888,79493.94964311,109703.94595132
2016-01-20,1.2696638,1.38517795,1.48678366,1.62296149,1.24920331,1.36646352,1.42626565,1.55329065,123348.7654797,191596.4846046
2016-01-21,1.3908345,1.51470396,1.45771534,1.58943153,1.36093923,1.48391093,1.42349189,1.54715776,51743.58403731,80055.4874658
2016-01-22,1.42347701,1.54714159,1.45847824,1.58488382,1.36021719,1.4682527,1.38834681,1.49904854,43702.17268654,65511.67827995
2016-01-23,1.38834681,1.49904854,1.87711474,2.02681751,1.38834681,1.49904854,1.83521661,1.98155013,228336.78388013,452460.78309976
2016-01-24,1.82437918,1.96984856,2.13452013,2.30471902,1.78079371,1.92294968,1.9983737,2.1573231,235431.43353122,507901.67116438
2016-01-25,1.99837356,2.15732296,2.46767535,2.67234491,1.89483899,2.04774625,2.3271881,2.52501823,223046.64113583,563196.83544596
2016-01-26,2.32816823,2.52608168,2.63129682,2.85648806,1.8187,1.97612826,1.8187,1.97612826,4993.6891409,9868.17022123
2016-01-27,1.8187,1.97612826,2.4647424,2.67809556,1.8187,1.97607458,2.19879002,2.39675217,89289.62870831,214005.11102452
2016-01-28,2.1987934,2.39675585,2.45875211,2.68098134,2.15694558,2.3517802,2.32124416,2.53943773,56759.18213589,144136.40884753
2016-01-29,2.32097085,2.53913873,2.39802096,2.61387474,2.15871524,2.351639,2.29867254,2.48963502,70748.2936231,176137.42908737
2016-01-30,2.29871675,2.4896829,2.39746211,2.59663154,2.23743709,2.42331243,2.25377232,2.4410047,49918.60328484,121851.54548332
2016-01-31,2.25377232,2.4410047,2.32675977,2.5200556,2.05006366,2.22037292,2.15917994,2.33849073,124641.75251473,291473.58251903
2016-02-01,2.15917994,2.33849073,2.15917994,2.33849073,1.95212717,2.12573128,2.03569547,2.21695118,104244.27853733,231104.47604474
2016-02-02,2.01843694,2.19815598,2.26253863,2.46996371,1.96668227,2.1428853,2.21137208,2.41572027,67689.70384897,163519.38996491
2016-02-03,2.22807942,2.43397151,2.30465248,2.54738235,2.14030413,2.33593138,2.28334879,2.5311987,71535.67379291,181071.00462728
2016-02-04,2.29967723,2.54929954,2.35396714,2.63895295,2.19904575,2.46059742,2.27388701,2.54726168,45448.85548206,115770.12810291
2016-02-05,2.29610879,2.57215504,2.34932403,2.62843197,2.21886888,2.48377879,2.27008146,2.53324792,44410.5349721,112502.89553828
2016-02-06,2.27008137,2.53324782,2.28396005,2.54873543,2.21395132,2.47061072,2.26727154,2.53011225,15564.30262463,39379.43280819
2016-02-07,2.26727154,2.53011225,2.69928763,3.01162306,2.25338538,2.5146163,2.64998293,2.95530428,148323.68565801,438341.62309053
2016-02-08,2.64998239,2.95530368,2.90996795,3.23987436,2.58987478,2.88798727,2.83050407,3.16979229,219522.60740354,695841.06923477
