date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2017-08-25,528.14407579,623.07665857,562.18387159,664.43669184,523.13542746,617.03668762,533.06767849,635.68352762,6459.22611446,4106023.64212606
2017-08-26,534.35909646,637.22354433,538.53283767,642.20073323,520.86004344,620.98077356,521.85420873,622.16603924,2794.15362207,1738427.49207042
2017-08-27,521.85418528,622.16601128,555.9279484,662.97524659,485.17105085,578.59091926,517.00725438,618.13397224,10775.63289048,6660784.76194415
2017-08-28,518.52162026,619.94454838,524.55262155,625.77557555,488.06161195,584.57563364,493.27138297,590.14695664,9317.59498912,5498750.32601212
2017-08-29,493.67922229,590.63489318,497.22724885,595.55010651,433.97126779,519.56366668,459.36998772,549.8276293,10498.98877727,5772634.10940178
2017-08-30,459.36998772,549.8276293,519.47183737,620.45750008,433.28166208,517.87189279,483.01125841,574.4116383,13638.94264953,7834367.39196762
2017-08-31,483.63572805,575.15427654,514.25573503,609.62266648,480.07060801,570.8215268,498.28614637,593.6805121,8008.37221123,4754414.51543704
2017-09-01,498.3040533,593.70184721,546.98263099,649.91329975,494.35528784,588.10722488,531.09925761,629.98482579,9067.51019218,5712393.82880094
2017-09-02,532.08205845,631.15061468,539.76194782,640.26042551,483.46595737,573.48266367,489.66362725,580.66552894,6166.09644772,3580439.65531505
2017-09-03,489.66435049,580.66638659,529.50391238,628.04401895,484.09227755,574.25284557,517.01726904,614.34923225,4579.48563252,2813403.4824465
2017-09-04,515.83908624,612.94924865,517.21075875,614.5411756,420.10899985,499.97143744,447.22888682,532.03215163,12252.02824888,6518472.95104992
2017-09-05,448.10446483,533.0737562,478.89227713,570.7662349,416.91716365,496.02938654,472.89037054,563.72710062,6348.54489438,3578846.80648185
2017-09-06,474.10976383,565.18072515,562.6881608,671.09960415,467.15901955,556.86561524,551.60221285,657.67225119,12439.40659586,8181052.53937919
2017-09-07,551.60221253,657.67225082,599.43487885,718.50046488,521.1002696,621.34569935,560.94187375,674.44812012,11344.76924656,7651458.2915598
2017-09-08,561.83677426,675.52410321,584.64560439,706.17666778,494.13357581,594.58946611,519.22930294,624.9961517,10370.56265158,6481561.7482031
2017-09-09,515.15003355,620.08593639,522.93630559,629.45826965,474.93233214,571.67590162,499.66980641,601.33802656,4910.29029607,2952744.27647929
2017-09-10,497.37845251,598.58044902,501.75701182,603.84991734,456.76610246,549.72451855,472.69106935,567.99562292,5574.91474952,3166527.17586466
2017-09-11,471.79743393,566.92181163,496.94905408,597.14166215,468.11751639,561.86077597,471.4509668,563.87046351,3495.52555916,1971023.61724316
2017-09-12,471.45095936,563.87045461,489.16043089,585.82087532,448.87864369,536.94838003,449.63962994,538.00218478,5538.44528872,2979695.66558889
2017-09-13,449.63964075,538.00219771,449.93933063,538.66306228,387.17238681,464.00681056,423.00688615,502.84929763,8541.7242161,4295200.02262675
2017-09-14,425.40022579,505.69437934,436.07040334,518.39087415,327.1634798,390.02776492,327.1634798,390.02776492,9833.80951718,3835458.74667567
2017-09-15,327.85927199,390.8572532,383.9542779,459.00381413,256.01411183,306.07881074,363.66933243,434.40320655,16928.2488469,7353685.58041966
2017-09-16,368.50927471,440.18452012,402.39637728,480.66268175,353.59280439,422.36678857,376.04014381,449.18014717,6579.02145375,2955165.82485458
2017-09-17,376.03925675,449.17908758,383.00938582,457.52403833,344.58785613,411.6103732,371.64392377,443.88326124,4114.71607762,1826453.59159308
2017-09-18,371.24512545,443.40694537,417.85539177,498.23517418,371.04585996,442.80613689,408.74501531,488.81893365,8308.1636956,4061187.71827676
2017-09-19,409.94122912,490.249488,461.97418338,554.11922311,384.00805966,460.33975677,446.21023409,535.48398156,9059.26708689,4851092.4097164
2017-09-20,444.41143324,533.32529274,444.41143324,533.32529274,400.0243003,475.01490304,400.0243003,475.01490304,5052.63302207,2400075.98508728
2017-09-21,400.82278191,475.9630721,406.31283489,482.91182578,350.55989944,418.62896996,350.86193608,419.02317964,6957.74480337,2915456.35062932
2017-09-22,352.45755215,420.92877284,368.92108351,441.59636342,335.30696773,400.74262858,348.99040102,417.04357093,4953.64618272,2065886.29315867
2017-09-23,346.13457987,413.63086431,369.97633243,442.12176147,340.8104884,407.26857437,358.22903478,428.08373937,3548.50918833,1519059.08252287
2017-09-24,360.32166176,430.58442886,363.01175115,433.79908601,350.14893599,418.42802035,354.1173972,422.17042544,1482.4332856,625839.49087032
2017-09-25,356.41081594,424.90458527,383.98459606,455.72655419,354.02026045,422.227277,379.43455783,449.75352081,3551.42616031,1597266.41950919
2017-09-26,379.43457652,449.75354296,393.57787438,463.97876421,375.34188173,442.54598416,376.20753543,443.45113522,2443.47666561,1083562.50125371
2017-09-27,377.30057087,444.73954059,397.04038332,466.29936113,373.82394774,440.27096216,388.712485,456.50321198,3529.07440098,1611033.79935275
2017-09-28,392.57312361,461.0371387,407.34758761,480.1090787,374.36951057,440.98984671,388.50883682,457.7100138,4780.91905813,2188274.52808885
2017-09-29,388.20983223,457.35775053,390.17601393,459.87406777,363.23699563,427.82838625,370.69750468,437.95929288,2366.34696421,1036363.64315286
2017-09-30,370.59796918,437.841697,378.45957348,447.12976238,364.4079948,430.52857305,364.4079948,430.52857305,3644.12714088,1568900.8579637
2017-10-01,365.40700483,431.70885001,368.10676035,434.89846689,350.12239613,413.63858485,351.31722248,414.81405419,4098.02430972,1699918.0780951
2017-10-02,350.52103538,413.8739648,365.29074024,428.90609178,346.65170584,406.88873481,354.51556281,416.07707922,4830.19932218,2009735.22602381
2017-10-03,353.7193369,415.14258893,356.80497458,417.68459233,335.07597871,393.89377237,341.06529494,400.52997814,2110.95758538,845501.79552689
2017-10-04,341.953131,401.57260829,343.14378824,403.94949832,300.42283238,353.27653474,304.5832569,358.24178639,8392.49240151,3006541.47018446
2017-10-05,303.19195772,356.60538159,315.06040056,369.85996213,294.65834803,346.41072465,302.92195907,354.82838407,7293.50911279,2587944.05265522
2017-10-06,302.82299759,354.71246528,318.64749374,373.81776195,302.76782859,354.51911022,310.31026139,364.0840139,3413.26393764,1242714.83492615
2017-10-07,308.31999152,361.74884962,310.50996038,364.31831879,300.38255411,352.34870249,305.33744976,358.16079454,1797.23993882,643700.88446568
2017-10-08,305.33851547,358.16204462,307.32070466,360.59458858,284.25374835,333.74710973,287.02464017,336.99571239,4844.40597138,1632544.04141246
2017-10-09,289.1039234,339.43699942,289.1039234,339.4771527,245.62447781,288.71929761,265.00512469,311.19045625,12142.5626265,3778649.60378907
2017-10-10,264.70613079,310.83935343,296.43119257,348.97372326,259.5164949,306.33271036,269.03891538,317.89153241,7193.49547812,2286751.30090389
2017-10-11,268.04519711,316.71737281,270.70822181,320.17494647,259.94905316,308.47603521,264.52378485,313.73835133,3964.52271209,1243822.8194923
2017-10-12,264.52379775,313.73836663,276.47350801,327.72707263,255.19651736,302.030946,257.08403579,304.23822207,7757.24324121,2360049.89183731
2017-10-13,259.26352129,306.81746738,269.29719779,318.32384474,249.1366559,295.20449875,267.00383728,315.61296865,9138.57403502,2884252.48042362
2017-10-14,267.10205942,315.72907253,272.81838184,322.48607462,264.10755778,312.18940972,268.78315928,317.70871245,3669.16918029,1165727.01603744
2017-10-15,269.17677303,318.17397418,269.96242316,319.13658365,260.02712805,307.39119257,263.11774958,310.66246525,2527.58281979,785225.10992275
2017-10-16,263.11772213,310.66243284,268.19630026,316.81954653,261.02723482,307.72985648,264.24214496,311.6055681,3006.24413995,936762.41306934
2017-10-17,264.24215697,311.60558227,335.9786472,395.12024556,261.15272055,307.54315521,316.80798869,372.85389473,21679.93967835,8083449.94665337
2017-10-18,315.41747442,371.21738719,329.80135608,387.94363204,265.24365012,312.04988461,290.18834762,342.41927114,9852.44694445,3373667.70164612
2017-10-19,289.2978309,341.36847056,291.72441309,344.2273446,274.71120709,324.46614338,280.39381898,332.24693338,3200.95926871,1063508.90088861
2017-10-20,280.39356345,332.24663059,283.21801603,334.75367979,271.4587846,320.37036968,276.21530732,325.396748,3837.97719588,1248865.29842948
2017-10-21,276.21512099,325.39652849,281.45367474,331.57522684,269.36560633,317.32742538,281.3399221,331.57522684,462.76729803,153442.17181784
2017-10-22,281.3399221,331.57522684,295.68090251,348.47484091,277.04100357,326.39522564,277.89282518,326.92696621,433.85559555,141839.0936271
2017-10-23,277.8907493,326.92452404,281.23139762,331.00766885,263.52509135,309.72234754,267.50281779,314.45800095,3161.93581138,994296.01436642
2017-10-24,267.26513069,314.17859227,285.90798433,336.21281869,262.55671978,308.75585895,275.93006422,324.59267319,3957.05721903,1284431.78068406
2017-10-25,275.93047224,324.59315317,283.32250095,333.85369456,272.58991099,320.56842553,281.14616644,332.21647651,2760.56863821,917106.38615722
2017-10-26,281.14741455,332.21795134,298.85023373,353.10102892,278.94319764,329.79571869,287.99855168,335.16692873,3928.12908097,1316578.95970772
2017-10-27,287.99702769,335.16515514,318.41668993,369.64977975,287.99475129,334.98980041,315.20487602,365.92118655,7311.95440565,2675599.03213776
2017-10-28,314.09293347,364.63033299,360.64054659,418.66743432,314.09293347,364.63033299,360.64054659,418.66743432,12949.78165043,5421651.85861462
2017-10-29,359.59069394,417.44866089,437.67430873,508.06109249,343.31860927,398.55840575,378.38550131,439.20024109,33344.09924238,14644736.42627228
2017-10-30,381.33713965,442.6262716,406.94980411,473.66284793,360.62282387,418.71491205,384.18038036,447.47635879,15932.51060758,7129421.8330779
2017-10-31,379.71868628,442.27957436,390.1038984,453.8007303,366.90592649,427.044463,377.44716012,439.82488454,6097.5473039,2681853.03891688
2017-11-01,371.88536071,433.34393028,461.39735657,536.4031447,371.88536071,433.32239325,461.39735657,536.4031447,16089.72370311,8630578.39169302
2017-11-02,455.90017864,530.0123332,506.79016303,590.82083841,429.47420314,500.80016598,492.26349921,573.70827307,14603.63603449,8378226.80987983
2017-11-03,488.98370278,569.8858358,589.08402234,683.86176561,485.43476637,565.95689225,550.7993115,639.3402663,26595.07378089,17003301.5533414
2017-11-04,541.13146682,628.1183162,553.53801967,642.51922164,502.08908887,582.79987843,529.74649631,614.89393379,16096.62532272,9897717.26549686
2017-11-05,529.7438908,614.89090949,543.21375614,630.99456506,490.46506315,569.89735673,534.37090845,620.79919288,14861.0177534,9225707.82667351
2017-11-06,534.65252562,621.12635836,556.84836271,645.12912202,512.17041598,594.64189504,519.96036564,603.66378198,9763.3407113,5893775.17855942
2017-11-07,513.60995609,596.29108111,536.01696657,620.2866265,510.34853868,592.63399033,527.76499283,612.45957803,5857.54709776,3587510.82380507
2017-11-08,527.25651133,611.86949653,563.05189157,652.98185918,507.61662896,588.38070666,541.09926622,627.3854724,15732.16334899,9870130.73453968
2017-11-09,540.15875899,626.29498751,587.58612225,684.04701159,536.7257958,622.60623156,575.85838301,670.55948779,11825.05232176,7929401.02798194
2017-11-10,576.04153562,670.77276023,882.79842046,1029.95655281,576.0241566,670.77276023,819.74255816,956.31148932,52604.03882842,50305846.71637866
2017-11-11,837.81917439,977.39966587,1196.15291518,1395.43172963,770.59925226,898.9809194,1131.47757072,1319.9814869,40025.36911731,52832746.24112517
2017-11-12,1131.4721314,1319.97514139,2190.50997968,2555.44846391,1012.35692933,1180.89414116,1361.01727096,1587.29211048,67614.18306401,107323459.33375467
2017-11-13,1349.42252608,1573.76969054,1349.42252608,1573.76969054,780.81058708,909.69742843,1177.9381512,1374.07659211,33109.7886035,45495385.48968814
2017-11-14,1167.49814356,1361.89821916,1192.55803059,1398.13243285,1026.30426866,1197.85508461,1091.73994669,1287.69492134,11388.81022243,14665313.08357684
2017-11-15,1086.99474787,1282.098013,1144.66312942,1349.94366238,1009.72445009,1190.60328188,1032.96549604,1216.7035491,10884.4680293,13243170.88134006
2017-11-16,1022.94702476,1204.90304888,1029.15398115,1213.001312,760.60399411,894.98827333,773.19246635,909.80088951,20447.13427647,18602820.95275188
