date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2014-05-03,7.72321934,10.71340593,7.75442882,10.75684795,7.45801401,10.34566498,7.587524,10.52531964,4461.97450167,46963.70784729
2014-05-04,7.587524,10.52531964,7.58752626,10.52532277,7.42060217,10.29376774,7.56454214,10.49575447,2596.02830581,27247.27568708
2014-05-05,7.56884929,10.50173061,7.62878304,10.58496173,7.41410023,10.28757394,7.47291327,10.36866314,2206.8089736,22881.65885676
2014-05-06,7.47249132,10.36807769,7.67446875,10.68824345,7.24766085,10.06151422,7.59931406,10.58692239,3109.82607308,32923.48727376
2014-05-07,7.51261458,10.47121429,7.8030365,10.86109816,7.46111633,10.38740379,7.73645031,10.76219971,3239.74658956,34866.79980173
2014-05-08,7.73645031,10.76219971,7.86327393,10.94971346,7.56508633,10.47964262,7.59628759,10.51451864,2635.21612352,27708.02905294
2014-05-09,7.59628759,10.51451864,7.97767185,10.98681865,7.58756258,10.50344494,7.79265432,10.7218394,2029.46149611,21759.56022461
2014-05-10,7.79265432,10.7218394,7.91586488,10.89133368,7.78936707,10.71733126,7.87390589,10.83360286,1044.32029075,11313.75128538
2014-05-11,7.87390589,10.83360286,7.87390589,10.83360286,7.52347318,10.35144714,7.62228035,10.48619709,1903.92385838,19964.9208317
2014-05-12,7.6222776,10.48619332,7.66739249,10.54846237,7.53562326,10.37658769,7.56000008,10.40084538,1972.6690169,20517.42543503
2014-05-13,7.56000013,10.40084545,7.65314207,10.53011763,7.52711647,10.31272894,7.58968702,10.40073537,2755.93388666,28663.7390546
2014-05-14,7.58968702,10.40073537,7.64166968,10.48178184,7.49171802,10.27677559,7.62347183,10.4557736,1729.93310168,18087.7888566
2014-05-15,7.62347183,10.4557736,7.71123847,10.5667295,7.54878309,10.35572234,7.63869781,10.47464513,3228.1341453,33813.55960631
2014-05-16,7.63869781,10.47464513,8.25181569,11.31767087,7.61646626,10.44669139,7.83088637,10.72378942,3493.86026354,37467.42174376
2014-05-17,7.83088637,10.72378942,7.85332627,10.75446021,7.61214646,10.42418504,7.73807922,10.5966392,1896.12195788,20092.52027338
2014-05-18,7.73807922,10.5966392,8.135555,11.14094838,7.22469205,9.89621483,7.22880066,9.9017342,392.65592014,3887.97455166
2014-05-19,7.22533957,9.89699334,7.57575079,10.38800129,6.71505857,9.21026737,7.54695851,10.34551285,1067.87938362,11047.75988053
2014-05-20,7.54695813,10.34551233,7.95743685,10.89662787,7.45503668,10.22128413,7.79768448,10.68271076,6038.14743193,64503.78256134
2014-05-21,7.79768448,10.68271076,7.94385241,10.8813775,7.72905338,10.55815363,7.86249638,10.76102022,4128.72345896,44429.2766363
2014-05-22,7.86249638,10.76102022,7.95476246,10.8743371,7.71265296,10.54221513,7.821304,10.68078517,4899.55607923,52331.10592199
2014-05-23,7.80904031,10.66403786,8.66426943,11.80949123,7.80904031,10.66403786,8.3127663,11.33083661,9372.81230365,106201.80475692
2014-05-24,8.31276898,11.33084026,8.31286611,11.33095721,8.06938746,10.99908056,8.22227556,11.20747662,2253.02665499,25250.74355623
2014-05-25,8.22227556,11.20747662,8.98166212,12.24256806,8.17423389,11.14199281,8.5754298,11.6960699,12507.63008678,146290.11580866
2014-05-26,8.5754298,11.6960699,8.82374994,12.03084961,8.4719218,11.55941877,8.4795953,11.57015808,6879.34858084,79595.15054399
2014-05-27,8.4795953,11.57015808,9.53776429,13.03188681,8.33498629,11.37358825,8.35523616,11.39319831,22222.50921246,253185.45446452
2014-05-28,8.35524602,11.39321175,8.46799188,11.54515729,8.13331804,11.0562171,8.14870861,11.07787637,7318.73980577,81076.09476273
2014-05-29,8.14870707,11.07787428,8.28581888,11.28458432,7.95208959,10.81518187,7.95208959,10.81518187,4343.46135275,46975.32446381
2014-05-30,7.95208959,10.81518187,8.44747381,11.51178411,7.89178802,10.73948833,8.29138801,11.30403866,7668.62516812,86686.43534825
2014-05-31,8.28744878,11.29866812,8.37162137,11.41342457,7.95628601,10.84711921,8.01628986,10.92892483,2101.11100229,22962.88419437
2014-06-01,8.01628828,10.92892267,8.44798953,11.51747805,7.8486878,10.70042632,8.17191745,11.13658874,6171.4166827,68728.5295407
2014-06-02,8.17191745,11.13658874,8.54754036,11.64895928,8.15608374,11.09904604,8.32535953,11.32107428,3593.6835538,40684.3584354
2014-06-03,8.32535953,11.32107428,8.49836967,11.57686699,8.24516508,11.21679762,8.47272818,11.54610506,3429.50672617,39597.44497067
2014-06-04,8.47272818,11.54610506,8.47272818,11.54610506,8.10591233,11.03741724,8.22690556,11.18821295,4035.5733804,45150.85435512
2014-06-05,8.22690556,11.18821295,8.43044811,11.46213768,8.18643234,11.1250769,8.32400699,11.37151657,2064.1100308,23472.06142042
2014-06-06,8.32400699,11.37151657,8.36193553,11.42300346,8.20554107,11.19274812,8.21068623,11.20161943,918.89998975,10293.16798233
2014-06-07,8.21068623,11.20161943,8.30536607,11.33089681,8.14214841,11.10822121,8.16906874,11.14494824,344.04815103,3834.3988341
2014-06-08,8.16906874,11.14494824,8.28731551,11.30627068,8.1186489,11.07616114,8.1980061,11.18607527,815.76629653,9125.22319164
2014-06-09,8.19823708,11.18639044,8.28607539,11.30689827,8.1391098,11.06193977,8.24063892,11.20149702,1608.88699665,18021.94289846
2014-06-10,8.240928,11.20188997,8.30572019,11.25989103,8.12916664,11.04593836,8.15486465,11.04625505,1957.55400554,21623.64081288
2014-06-11,8.15493144,11.04634551,8.22888162,11.14304874,8.0073426,10.83657808,8.0073426,10.83657808,1815.94675076,19678.64875107
