date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2014-07-06,472.13728048,641.85714739,472.25171471,642.04326684,458.21577436,622.93125745,468.26912531,636.41508104,706.77278889,449800.86171653
2014-07-07,467.59749227,635.50227818,473.80401431,643.67761821,455.46073243,619.46376392,460.50073855,626.58447182,1841.41521291,1153802.17858904
2014-07-08,460.03258711,625.94747735,486.35618262,661.20801327,456.36992414,620.52816919,459.56687757,625.57341907,1285.60798837,804242.18486984
2014-07-09,459.22071475,625.10221396,464.08962383,631.91719343,456.60047377,621.99607101,460.39019404,628.01833629,1281.07377491,804537.82078244
2014-07-10,461.02464905,628.88379647,464.4389682,633.72806224,448.78166689,610.77344236,456.2482346,620.83036413,1417.27636548,879888.20205727
2014-07-11,455.75359177,620.15728912,466.25314973,634.53500599,453.94435707,617.79124408,464.1614027,631.59546593,1514.34273306,956452.00406254
2014-07-12,464.72361192,632.3604774,475.62785262,647.21663154,463.01085455,630.04789144,466.53931523,634.84928904,675.4775704,428826.45533297
2014-07-13,466.23336631,634.43296518,470.84927768,640.7141251,459.95082368,625.72491914,462.3914195,629.04149588,702.33931715,441800.57467882
2014-07-14,462.45975247,629.13445668,465.16486848,633.81559163,454.41840323,619.03370251,454.77676202,619.45015135,1294.94300535,802152.64065479
2014-07-15,456.98996275,622.46474586,467.01413184,635.16782725,454.35513873,618.87585946,459.44565073,623.38880146,1133.62337057,706688.11428324
2014-07-16,459.44586714,623.38909509,468.41926357,634.47716514,456.06427718,617.18880889,459.27844752,621.206476,1099.68291247,683130.1467709
2014-07-17,459.24360754,621.15935247,463.05487163,626.2686139,453.76064264,614.0530511,460.36480938,622.60680319,1558.20430935,970148.60376598
2014-07-18,461.25468829,623.81029366,465.02608869,628.93122677,457.612689,618.25917117,465.02608869,628.93122677,1605.70130811,1009875.6935289
2014-07-19,465.00642853,628.9046371,469.52466885,638.07983917,462.65859244,625.74281311,467.77922904,635.70780203,739.07453339,469835.44715483
2014-07-20,466.17046619,633.52150765,468.39492224,636.54452359,457.63157186,620.32044933,460.25390588,625.6220906,551.51306051,345038.7539083
2014-07-21,460.77667748,626.33269285,471.11603373,640.46617952,458.18089322,619.60797981,461.24821737,623.75598891,1004.89989848,626812.3299347
2014-07-22,460.83753244,623.20061077,463.1642254,626.362295,453.79990985,613.14700649,460.46529247,620.10516654,1130.10556721,700784.30096204
2014-07-23,460.52734254,620.1887289,466.2885208,627.87877427,458.6347875,617.3191423,459.57688474,618.59469207,939.51522842,581179.13341762
2014-07-24,459.19811409,618.08486331,466.9440035,629.2214822,445.72033694,600.46172543,449.30112617,604.88148253,2624.93525771,1587774.73021869
2014-07-25,449.37334142,604.97870389,458.98214118,616.64625589,445.28115379,599.88704158,450.1575219,604.61403786,1162.47709166,702849.96830515
2014-07-26,450.154868,604.61047336,450.66462715,605.2398616,443.17318869,595.17890518,445.31867142,598.06027548,1053.63847139,630139.31445214
2014-07-27,445.04652315,597.694782,450.06746416,604.43787532,443.7549828,595.96025114,447.80899274,601.48877267,724.38362649,435708.61843634
2014-07-28,443.58373746,595.81348777,446.00892813,599.1128044,432.83361926,581.62959101,444.91892175,597.88715444,2778.1119965,1660997.47629965
2014-07-29,443.27388948,595.67654119,449.97981894,603.47728335,437.50505472,586.75892162,440.27314002,590.4269894,1777.53526859,1049504.79718538
2014-07-30,440.98507085,591.38172213,472.49610837,633.32780428,422.45347451,565.92056214,424.22700915,568.29639707,2331.49654288,1324981.08509354
2014-07-31,423.86692684,567.8140292,440.81481561,590.30398779,421.52743379,564.59759307,438.28143975,586.7975533,2574.59258359,1510764.62879613
2014-08-01,437.77601516,586.12086045,451.46849115,606.29583278,437.48813423,585.80366305,447.47610663,600.90120741,2165.09253211,1301006.71669176
2014-08-02,446.84223057,600.04999573,451.1174821,605.78539846,439.46782236,590.14159381,440.5622935,591.61130993,869.01359148,514118.26920005
2014-08-03,441.48922055,592.85603862,442.60200013,594.33916676,435.10595917,584.28424371,438.35256625,588.45984609,1069.32256988,629253.39489261
